"","Features","L1","varL1","L2","Win1","Win2","DirectionalWin1","DirectionalWin2","WeightedWin1","WeightedWin2","Prediction"
"4592","ThreeMonthBefore+NumTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumTweets_Week1_Log+NumVerifiedTweets_Week1_Log+NumTweets_Week2_Log+NumVerifiedTweets_Week2_Log","49.7946754474431","1307.06362561585","60.6436423686006","5","2","8","7","-8.82696387174565","-0.495221095410401","178.937618169052"
"4593","ThreeMonthBefore+NumTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta+NumTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","67.7166503055395","1682.3477144617","78.2796065408649","4","2","7","7","-38.3693590388585","-23.8479641497411","144.913235067636"
"4594","ThreeMonthBefore+NumTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumTweets_Week1_Log+NumVerifiedTweets_Week1_Log+NumTweets_Week2_Log+NumVerifiedTweets_Week2_Log","52.8604533216076","1257.74107251924","62.826402426383","4","2","7","7","-15.6459430773564","-3.86998190938805","182.535502260044"
"4595","ThreeMonthBefore+NumTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta+NumTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta+NumTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","68.3893599636535","1659.51529277794","78.7294538781471","4","2","7","7","-38.7011106224813","-24.3442001258097","148.728478165627"
"4596","ThreeMonthBefore+NumTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumTweets_Week1_Log+NumVerifiedTweets_Week1_Log+NumTweets_Week2_Log+NumVerifiedTweets_Week2_Log","50.8712958008268","1277.42660113226","61.3095679386705","5","3","8","7","10.2091248667483","42.9563865573956","177.949058312133"
"4597","ThreeMonthBefore+NumTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta+NumTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta+NumTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","67.3595847574886","1553.40594304384","77.2092553162604","4","2","7","7","-39.1559917083615","-25.5307511666163","142.624693036754"
"4598","ThreeMonthBefore+NumDistinctTweets_Month1_Log+NumVerifiedTweets_Month1_Log","62.6858587819705","1198.6347477267","70.91026307935","4","2","7","7","-30.1843708440344","-26.573936969276","180.726539230441"
"4599","ThreeMonthBefore+NumDistinctTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta","65.5068807599101","1619.0804590935","75.9954506164379","4","2","7","7","-39.3604307956313","-27.4109985608096","154.850563739562"
"4600","ThreeMonthBefore+NumDistinctTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumDistinctTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta","65.0731346238548","1137.47938695895","72.6443548241708","2","2","6","7","-34.2733327106596","-28.1965337426499","180.94269115086"
"4601","ThreeMonthBefore+NumDistinctTweets_Month2_Log+NumVerifiedTweets_Month2_Log","66.3320040413963","1295.27622155874","74.7480521256351","4","2","7","7","-32.2852570498351","-28.2280692178163","172.188018137695"
"4602","ThreeMonthBefore+NumDistinctTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta","66.9449825310152","1476.8957947854","76.3901291483257","4","2","7","7","-39.3582846161406","-28.6337425082285","151.105359309706"
"4603","ThreeMonthBefore+NumDistinctTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumDistinctTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta","65.6318268762861","1091.153412158","72.8543798289686","3","2","7","7","-32.402035326116","-28.0763973178646","175.371824357303"
"4604","ThreeMonthBefore+NumDistinctTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumDistinctTweets_Month2_Log+NumVerifiedTweets_Month2_Log","64.8210414010749","1140.20586688287","72.4358759153857","2","2","6","7","-34.2369236322968","-28.1329276036524","181.454835477321"
"4605","ThreeMonthBefore+NumDistinctTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumDistinctTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta","66.2314146588063","1490.3466864286","75.8468945767258","4","2","7","7","-39.5651560399454","-28.2926043275308","155.187864363244"
"4606","ThreeMonthBefore+NumDistinctTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumDistinctTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumDistinctTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumDistinctTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta","62.6357377829406","1494.67758524757","72.7554586778446","3","2","6","7","-29.1212819472152","-29.4277672898665","189.591615859278"
"4607","ThreeMonthBefore+NumDistinctTweets_Week1_Log+NumVerifiedTweets_Week1_Log","56.0342688469627","1427.64407321138","66.6971739955359","4","2","7","7","-23.1420894556412","-13.8797085533248","176.179848123481"
"4608","ThreeMonthBefore+NumDistinctTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta","66.5005196138007","1670.27608355844","77.1583146448525","4","2","7","7","-39.4585234604519","-27.7419980026073","153.961060067429"
"4609","ThreeMonthBefore+NumDistinctTweets_Week1_Log+NumVerifiedTweets_Week1_Log+NumDistinctTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta","53.3105923066092","1503.69551185786","64.9646581197644","5","3","8","7","-16.9596910669649","-10.2650739169396","180.345528936639"
"4610","ThreeMonthBefore+NumDistinctTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumDistinctTweets_Week1_Log+NumVerifiedTweets_Week1_Log","59.4011430612246","1075.7001924832","67.1904331490454","4","2","7","7","-26.7315478280461","-25.2882880298595","179.207009075126"
"4611","ThreeMonthBefore+NumDistinctTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta","63.3143003439271","1468.3257334527","73.1755825648555","4","2","7","7","-40.4795890851848","-27.3458871704735","142.782757699578"
"4612","ThreeMonthBefore+NumDistinctTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumDistinctTweets_Week1_Log+NumVerifiedTweets_Week1_Log+NumDistinctTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta","45.6500002094496","1661.70894267663","60.0596013687763","8","4","9","6","-5.51559441204134","-9.30722375263657","199.774614157209"
"4613","ThreeMonthBefore+NumDistinctTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumDistinctTweets_Week1_Log+NumVerifiedTweets_Week1_Log","64.1746388808027","1139.04556649894","71.8506045771743","4","2","7","7","-32.2853957989828","-27.9767761394912","175.269262333814"
"4614","ThreeMonthBefore+NumDistinctTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta+NumDistinctTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta","67.3818384279871","1472.48482059664","76.7469211248826","4","2","7","7","-40.8910320673245","-28.9486245373472","150.626156674171"
"4615","ThreeMonthBefore+NumDistinctTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumDistinctTweets_Week1_Log+NumVerifiedTweets_Week1_Log+NumDistinctTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta+NumDistinctTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta","57.7921579608127","1231.80060816925","66.8512085100637","4","2","7","7","-23.2600945186245","-22.993445062409","181.271158421528"
"4616","ThreeMonthBefore+NumDistinctTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumDistinctTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumDistinctTweets_Week1_Log+NumVerifiedTweets_Week1_Log","46.1159292693327","1375.55405765907","58.203122641558","7","4","8","7","-1.41032744351266","10.4793661784159","198.747031868761"
"4617","ThreeMonthBefore+NumDistinctTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumDistinctTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta+NumDistinctTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta","64.2201154656252","1326.43764576132","73.0761548365774","4","3","7","7","-45.8411599343325","-28.7671490406713","138.661700538564"
"4618","ThreeMonthBefore+NumDistinctTweets_Week2_Log+NumVerifiedTweets_Week2_Log","52.981099460979","1344.36587868445","63.5557415886891","4","2","7","7","-10.0525126124978","11.130886623771","177.197805572628"
"4619","ThreeMonthBefore+NumDistinctTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","68.5547591994186","1663.09461030728","78.8939693618717","4","2","7","7","-39.8085420775729","-24.3669324812939","150.137151445378"
"4620","ThreeMonthBefore+NumDistinctTweets_Week2_Log+NumVerifiedTweets_Week2_Log+NumDistinctTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","57.1445433686956","1301.71479331042","66.7737777675584","4","2","7","7","201.5120731718","458.957550623049","176.617517803287"
"4621","ThreeMonthBefore+NumDistinctTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumDistinctTweets_Week2_Log+NumVerifiedTweets_Week2_Log","58.8129753337172","1025.73095137454","66.3266118514866","4","2","7","7","-23.9221213531642","-22.5388078945001","183.449721351574"
"4622","ThreeMonthBefore+NumDistinctTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumDistinctTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","68.6561472764851","1614.50630930237","78.6996230976421","4","2","7","7","-40.0107572532258","-25.8035767482123","155.045749510321"
"4623","ThreeMonthBefore+NumDistinctTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumDistinctTweets_Week2_Log+NumVerifiedTweets_Week2_Log+NumDistinctTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumDistinctTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","46.1871359777005","1634.94521381145","60.265672726269","6","5","7","7","-4.64009385885438","-12.0486335833656","209.849708446958"
"4624","ThreeMonthBefore+NumDistinctTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumDistinctTweets_Week2_Log+NumVerifiedTweets_Week2_Log","61.5033849693972","1075.37138552219","69.0537722799357","4","2","7","7","-30.9211430080976","-24.6172191435382","173.498702017821"
"4625","ThreeMonthBefore+NumDistinctTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta+NumDistinctTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","68.3310465752503","1617.76191778078","78.4351984169187","4","2","7","7","-40.1358528963578","-25.5511244616295","150.852860406055"
"4626","ThreeMonthBefore+NumDistinctTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumDistinctTweets_Week2_Log+NumVerifiedTweets_Week2_Log+NumDistinctTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta+NumDistinctTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","56.2887239843272","1258.25270430436","65.7405412212492","4","2","7","7","85.1585880222577","204.877503880503","181.743358192621"
"4627","ThreeMonthBefore+NumDistinctTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumDistinctTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumDistinctTweets_Week2_Log+NumVerifiedTweets_Week2_Log","49.6388843737226","1087.42112637877","58.8287475733449","4","3","7","8","-14.9629128479191","-14.9247347904715","200.654723790071"
"4628","ThreeMonthBefore+NumDistinctTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumDistinctTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta+NumDistinctTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","68.4529897783267","1718.63323534615","79.127906636401","4","2","7","7","-40.1433081329055","-25.4544726174271","154.790807908127"
"4629","ThreeMonthBefore+NumDistinctTweets_Week1_Log+NumVerifiedTweets_Week1_Log+NumDistinctTweets_Week2_Log+NumVerifiedTweets_Week2_Log","54.4620362628687","1341.33821166905","64.7740181034134","4","2","7","7","907.239029230396","1933.16268113902","177.294460941195"
"4630","ThreeMonthBefore+NumDistinctTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta+NumDistinctTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","69.1739243729144","1670.73147833425","79.4766359900154","4","2","7","7","-39.7396913519818","-22.3103773193966","148.620343788563"
"4631","ThreeMonthBefore+NumDistinctTweets_Week1_Log+NumVerifiedTweets_Week1_Log+NumDistinctTweets_Week2_Log+NumVerifiedTweets_Week2_Log+NumDistinctTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta+NumDistinctTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","60.1163181919716","1396.93156488919","69.9606483253751","4","2","7","7","-29.0233975328287","-25.7655965558467","177.726778114881"
"4632","ThreeMonthBefore+NumDistinctTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumDistinctTweets_Week1_Log+NumVerifiedTweets_Week1_Log+NumDistinctTweets_Week2_Log+NumVerifiedTweets_Week2_Log","58.6588520342248","1043.71827421945","66.3144228154095","4","2","7","7","-22.6836226393655","-22.6932503994759","178.94829524356"
"4633","ThreeMonthBefore+NumDistinctTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta+NumDistinctTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","66.2737620661934","1485.83363516582","75.8566127900204","4","2","7","7","-40.8022044022676","-25.5322102412356","143.08785796374"
"4634","ThreeMonthBefore+NumDistinctTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumDistinctTweets_Week1_Log+NumVerifiedTweets_Week1_Log+NumDistinctTweets_Week2_Log+NumVerifiedTweets_Week2_Log","63.9029355546048","1021.41326614201","70.8511161976964","4","2","7","7","-33.4083703058782","-26.5515823906843","173.773079343627"
"4635","ThreeMonthBefore+NumDistinctTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta+NumDistinctTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta+NumDistinctTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","69.7337915305737","1467.8155362386","78.7927614449126","4","2","7","7","-43.960116486665","-26.9012571476008","148.879568619451"
"4636","ThreeMonthBefore+NumDistinctTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumDistinctTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumDistinctTweets_Week1_Log+NumVerifiedTweets_Week1_Log+NumDistinctTweets_Week2_Log+NumVerifiedTweets_Week2_Log","46.1649870475716","1423.28794862671","58.6164366767286","8","4","9","7","-9.23349428809512","-11.9626300487549","197.919335041096"
"4637","ThreeMonthBefore+NumDistinctTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumDistinctTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta+NumDistinctTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta+NumDistinctTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","65.5368122625901","1281.60757021442","73.9586418270725","4","3","7","7","-48.6481394277014","-29.4996242390059","137.323712323643"
"4638","ThreeMonthBefore+NumTweets_Month1_Log+NumDistinctTweets_Month1_Log+NumVerifiedTweets_Month1_Log","57.8442333526038","1183.8044239057","66.5665786066654","4","2","7","7","-26.225970502697","-23.713774729948","193.464672586766"
"4639","ThreeMonthBefore+NumTweets_Month1_LogDelta+NumDistinctTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta","65.5501071050012","1622.82834873688","76.0553035263546","4","2","7","7","-39.4610189359917","-27.4743626589137","154.670427387684"
"4640","ThreeMonthBefore+NumTweets_Month1_Log+NumDistinctTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumTweets_Month1_LogDelta+NumDistinctTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta","59.2852864846422","1109.23549555579","67.3167467858153","4","2","7","7","-27.5067056101645","-25.0385364109465","192.468929657232"
"4641","ThreeMonthBefore+NumTweets_Month2_Log+NumDistinctTweets_Month2_Log+NumVerifiedTweets_Month2_Log","61.7792766499966","1255.49769827815","70.480862037046","4","2","7","7","-28.9439415467825","-25.7941268453361","178.452774163004"
"4642","ThreeMonthBefore+NumTweets_Month2_LogDelta+NumDistinctTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta","66.8511399042655","1469.13743360099","76.2612891356678","4","2","7","7","-39.2850801401737","-28.620186448487","151.610402514378"
"4643","ThreeMonthBefore+NumTweets_Month2_Log+NumDistinctTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumTweets_Month2_LogDelta+NumDistinctTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta","58.0814724738723","1168.46384319065","66.6674530861295","4","2","7","7","-26.3118462143936","-23.5048426706306","184.678576588271"
"4644","ThreeMonthBefore+NumTweets_Month1_Log+NumDistinctTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumTweets_Month2_Log+NumDistinctTweets_Month2_Log+NumVerifiedTweets_Month2_Log","59.1229688811236","1114.92977122926","67.2126803979611","4","2","7","7","-27.5042587272308","-24.9629737424424","192.783404519103"
"4645","ThreeMonthBefore+NumTweets_Month1_LogDelta+NumDistinctTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumTweets_Month2_LogDelta+NumDistinctTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta","66.210149738213","1488.75595299863","75.8187106542442","4","2","7","7","-39.6764611990614","-28.375106070832","155.417276263562"
"4646","ThreeMonthBefore+NumTweets_Week1_Log+NumDistinctTweets_Week1_Log+NumVerifiedTweets_Week1_Log","56.2640472004124","1410.50489829213","66.772792594025","4","2","7","7","-24.2161214383996","-16.0767040803109","177.211640757456"
"4647","ThreeMonthBefore+NumTweets_Week1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta","67.6451656195043","1676.59818650921","78.1840783194183","4","2","7","7","-40.9392242358023","-28.7035446494239","151.974416190736"
"4648","ThreeMonthBefore+NumTweets_Week1_Log+NumDistinctTweets_Week1_Log+NumVerifiedTweets_Week1_Log+NumTweets_Week1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta","52.0792289672581","1540.89256739174","64.2240682553396","5","4","8","7","-19.4914125088083","-16.8729899749461","182.267780396182"
"4649","ThreeMonthBefore+NumTweets_Month1_Log+NumDistinctTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumTweets_Week1_Log+NumDistinctTweets_Week1_Log+NumVerifiedTweets_Week1_Log","52.5904321085713","1149.70325704399","61.8033025141584","4","2","7","7","-20.3417707005067","-20.3532232007575","192.504557186094"
"4650","ThreeMonthBefore+NumTweets_Month1_LogDelta+NumDistinctTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumTweets_Week1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta","64.3263660591682","1473.19725101737","74.0831437225142","4","2","7","7","-41.2409651793201","-27.9996864790676","142.504541762659"
"4651","ThreeMonthBefore+NumTweets_Month2_Log+NumDistinctTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumTweets_Week1_Log+NumDistinctTweets_Week1_Log+NumVerifiedTweets_Week1_Log","59.2683318254566","1208.42605899626","67.9739585781619","4","2","7","7","-27.744798098667","-24.5450469207372","181.826208143443"
"4652","ThreeMonthBefore+NumTweets_Month2_LogDelta+NumDistinctTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta+NumTweets_Week1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta","68.1972647437982","1566.2923496232","78.0168885927291","4","2","7","7","-42.8996867039991","-29.4534022262009","150.162759324895"
"4653","ThreeMonthBefore+NumTweets_Week2_Log+NumDistinctTweets_Week2_Log+NumVerifiedTweets_Week2_Log","51.0006516464988","1308.02490009074","61.6448642909585","4","3","7","7","-21.0685621001229","-16.6306962448529","184.390868308555"
"4654","ThreeMonthBefore+NumTweets_Week2_LogDelta+NumDistinctTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","68.5618179670661","1668.61439403781","78.93216123662","4","2","7","7","-39.8791685438551","-24.4182352749489","150.441134616204"
"4655","ThreeMonthBefore+NumTweets_Week2_Log+NumDistinctTweets_Week2_Log+NumVerifiedTweets_Week2_Log+NumTweets_Week2_LogDelta+NumDistinctTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","54.5246699223289","1261.77922893502","64.2617350372368","4","2","7","7","-23.2860949524325","-17.4651637793902","183.038263468102"
"4656","ThreeMonthBefore+NumTweets_Month1_Log+NumDistinctTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumTweets_Week2_Log+NumDistinctTweets_Week2_Log+NumVerifiedTweets_Week2_Log","52.0073789100101","1066.35248092924","60.6816054111499","4","3","7","8","-16.893562637152","-14.7835007815247","199.914676451724"
"4657","ThreeMonthBefore+NumTweets_Month1_LogDelta+NumDistinctTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumTweets_Week2_LogDelta+NumDistinctTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","68.7078521778437","1614.63706691674","78.7454946577862","4","2","7","7","-39.9331357698037","-25.5283038793187","155.920133112686"
"4658","ThreeMonthBefore+NumTweets_Month2_Log+NumDistinctTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumTweets_Week2_Log+NumDistinctTweets_Week2_Log+NumVerifiedTweets_Week2_Log","56.7754518569158","1149.44842940322","65.3996406247255","4","2","7","7","-24.8645782262504","-17.1114415642525","180.48401240099"
"4659","ThreeMonthBefore+NumTweets_Month2_LogDelta+NumDistinctTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta+NumTweets_Week2_LogDelta+NumDistinctTweets_Week2_LogDelta+NumVerifiedTweets_Week2_LogDelta","68.3232064943993","1598.00991037876","78.3128531182687","4","2","7","7","-40.3493737670603","-26.260453410438","150.700833430466"
