"","Features","L1","L2","Win1","Win2","WeightedWin1","WeightedWin2","Prediction"
"1549","NumDistinctTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta+NumDistinctTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta","63.6474428508834","75.5138312475706","4","2","7","7","152.447849836735"
"1550","NumDistinctTweets_Week1_Absolute+NumPopularTweets_Week1_Absolute+NumDistinctTweets_Week2_Absolute+NumPopularTweets_Week2_Absolute+NumDistinctTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta+NumDistinctTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta","56.0248512488426","68.87867280736","4","2","7","7","200.413512235748"
"1551","NumDistinctTweets_Week1_Log+NumPopularTweets_Week1_Log+NumDistinctTweets_Week2_Log+NumPopularTweets_Week2_Log+NumDistinctTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta+NumDistinctTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta","60.1774953602156","72.4504160446047","4","4","6","7","154.73797273106"
"1552","NumDistinctTweets_Week1_Delta+NumPopularTweets_Week1_Delta+NumDistinctTweets_Week2_Delta+NumPopularTweets_Week2_Delta+NumDistinctTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta+NumDistinctTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta","68.5933126170758","88.0394098254944","3","4","5","7","173.44623955691"
"1553","NumDistinctTweets_Month1_Absolute+NumPopularTweets_Month1_Absolute+NumDistinctTweets_Week1_Absolute+NumPopularTweets_Week1_Absolute+NumDistinctTweets_Week2_Absolute+NumPopularTweets_Week2_Absolute","62.246261420745","72.5254986935547","4","3","6","7","216.814668840988"
"1554","NumDistinctTweets_Month1_Log+NumPopularTweets_Month1_Log+NumDistinctTweets_Week1_Log+NumPopularTweets_Week1_Log+NumDistinctTweets_Week2_Log+NumPopularTweets_Week2_Log","62.77733844669","71.4020272232886","5","2","7","7","196.731996394337"
"1555","NumDistinctTweets_Month1_Delta+NumPopularTweets_Month1_Delta+NumDistinctTweets_Week1_Delta+NumPopularTweets_Week1_Delta+NumDistinctTweets_Week2_Delta+NumPopularTweets_Week2_Delta","63.391933587483","76.4239409061505","4","4","7","7","192.147138960201"
"1556","NumDistinctTweets_Month1_LogDelta+NumPopularTweets_Month1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta+NumDistinctTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta","61.2219118640258","73.240712241426","4","3","7","7","160.107318685264"
"1557","NumDistinctTweets_Month2_Absolute+NumPopularTweets_Month2_Absolute+NumDistinctTweets_Week1_Absolute+NumPopularTweets_Week1_Absolute+NumDistinctTweets_Week2_Absolute+NumPopularTweets_Week2_Absolute","62.1373411722791","74.0958440495193","5","3","7","7","203.807816883725"
"1558","NumDistinctTweets_Month2_Log+NumPopularTweets_Month2_Log+NumDistinctTweets_Week1_Log+NumPopularTweets_Week1_Log+NumDistinctTweets_Week2_Log+NumPopularTweets_Week2_Log","60.2715902629126","71.6261398247682","4","3","7","7","163.732833894322"
"1559","NumDistinctTweets_Month2_Delta+NumPopularTweets_Month2_Delta+NumDistinctTweets_Week1_Delta+NumPopularTweets_Week1_Delta+NumDistinctTweets_Week2_Delta+NumPopularTweets_Week2_Delta","71.6845095537976","82.9547209823675","2","2","5","7","173.591107225059"
"1560","NumDistinctTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta+NumDistinctTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta+NumDistinctTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta","67.0439675698904","77.0293931314463","4","2","7","7","153.286586962181"
"1561","NumDistinctTweets_Month1_Absolute+NumPopularTweets_Month1_Absolute+NumDistinctTweets_Month2_Absolute+NumPopularTweets_Month2_Absolute+NumDistinctTweets_Week1_Absolute+NumPopularTweets_Week1_Absolute+NumDistinctTweets_Week2_Absolute+NumPopularTweets_Week2_Absolute","61.7201048099919","72.1062076590824","4","2","6","7","223.312955587383"
"1562","NumDistinctTweets_Month1_Log+NumPopularTweets_Month1_Log+NumDistinctTweets_Month2_Log+NumPopularTweets_Month2_Log+NumDistinctTweets_Week1_Log+NumPopularTweets_Week1_Log+NumDistinctTweets_Week2_Log+NumPopularTweets_Week2_Log","59.8185394540273","69.0082002866144","4","3","6","7","184.574838482523"
"1563","NumDistinctTweets_Month1_Delta+NumPopularTweets_Month1_Delta+NumDistinctTweets_Month2_Delta+NumPopularTweets_Month2_Delta+NumDistinctTweets_Week1_Delta+NumPopularTweets_Week1_Delta+NumDistinctTweets_Week2_Delta+NumPopularTweets_Week2_Delta","71.6005859021742","82.0189473027989","3","3","6","7","191.65310412276"
"1564","NumDistinctTweets_Month1_LogDelta+NumPopularTweets_Month1_LogDelta+NumDistinctTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta+NumDistinctTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta+NumDistinctTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta","67.1227859092053","76.2365573803966","4","3","7","7","165.786879712361"
"1565","NumTweets_Month1_Absolute+NumDistinctTweets_Month1_Absolute+NumPopularTweets_Month1_Absolute","46.0597675847058","57.7124624138279","6","4","8","8","231.14921141568"
"1566","NumTweets_Month1_Log+NumDistinctTweets_Month1_Log+NumPopularTweets_Month1_Log","48.687013651931","60.6159021252845","7","4","8","7","197.76602759789"
"1567","NumTweets_Month1_Absolute+NumDistinctTweets_Month1_Absolute+NumPopularTweets_Month1_Absolute+NumTweets_Month1_Log+NumDistinctTweets_Month1_Log+NumPopularTweets_Month1_Log","44.9705277156412","56.26015409367","7","5","8","7","250.688471171817"
"1568","NumTweets_Month1_Delta+NumDistinctTweets_Month1_Delta+NumPopularTweets_Month1_Delta","60.0028986788684","73.3126519145196","6","3","8","7","172.88214151406"
"1569","NumTweets_Month1_Absolute+NumDistinctTweets_Month1_Absolute+NumPopularTweets_Month1_Absolute+NumTweets_Month1_Delta+NumDistinctTweets_Month1_Delta+NumPopularTweets_Month1_Delta","47.9170434204812","57.3198435687287","6","4","7","6","236.866497682805"
"1570","NumTweets_Month1_Log+NumDistinctTweets_Month1_Log+NumPopularTweets_Month1_Log+NumTweets_Month1_Delta+NumDistinctTweets_Month1_Delta+NumPopularTweets_Month1_Delta","52.2740927974954","61.9050104228621","6","4","7","6","204.653295320808"
"1571","NumTweets_Month1_LogDelta+NumDistinctTweets_Month1_LogDelta+NumPopularTweets_Month1_LogDelta","62.3019269906469","74.5934270681218","4","3","7","7","157.271440023722"
"1572","NumTweets_Month1_Absolute+NumDistinctTweets_Month1_Absolute+NumPopularTweets_Month1_Absolute+NumTweets_Month1_LogDelta+NumDistinctTweets_Month1_LogDelta+NumPopularTweets_Month1_LogDelta","46.025107760598","56.7092712498937","6","7","7","8","233.529928045499"
"1573","NumTweets_Month1_Log+NumDistinctTweets_Month1_Log+NumPopularTweets_Month1_Log+NumTweets_Month1_LogDelta+NumDistinctTweets_Month1_LogDelta+NumPopularTweets_Month1_LogDelta","50.2175885188452","61.5630840145069","6","5","7","7","197.955877986175"
"1574","NumTweets_Month1_Delta+NumDistinctTweets_Month1_Delta+NumPopularTweets_Month1_Delta+NumTweets_Month1_LogDelta+NumDistinctTweets_Month1_LogDelta+NumPopularTweets_Month1_LogDelta","61.3050904934465","74.2635341523602","5","3","7","7","170.863842055923"
"1575","NumTweets_Month2_Absolute+NumDistinctTweets_Month2_Absolute+NumPopularTweets_Month2_Absolute","50.9164761703249","62.0932459966468","6","3","8","8","203.272400363266"
"1576","NumTweets_Month2_Log+NumDistinctTweets_Month2_Log+NumPopularTweets_Month2_Log","49.681519193314","61.7923687507571","6","4","8","7","188.947324612231"
"1577","NumTweets_Month2_Absolute+NumDistinctTweets_Month2_Absolute+NumPopularTweets_Month2_Absolute+NumTweets_Month2_Log+NumDistinctTweets_Month2_Log+NumPopularTweets_Month2_Log","51.9155739718004","65.4334753307257","7","5","8","8","213.230643655597"
"1578","NumTweets_Month2_Delta+NumDistinctTweets_Month2_Delta+NumPopularTweets_Month2_Delta","67.3864885718327","76.5284483092372","3","2","7","7","153.591991304999"
"1579","NumTweets_Month2_Absolute+NumDistinctTweets_Month2_Absolute+NumPopularTweets_Month2_Absolute+NumTweets_Month2_Delta+NumDistinctTweets_Month2_Delta+NumPopularTweets_Month2_Delta","43.5968240381657","59.9704414245649","6","5","8","7","209.924282433899"
"1580","NumTweets_Month2_Log+NumDistinctTweets_Month2_Log+NumPopularTweets_Month2_Log+NumTweets_Month2_Delta+NumDistinctTweets_Month2_Delta+NumPopularTweets_Month2_Delta","45.889011249809","63.2400550477636","7","5","8","7","189.407134027004"
"1581","NumTweets_Month2_LogDelta+NumDistinctTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta","65.3755561449475","75.3751418245216","4","2","7","7","153.733811540277"
"1582","NumTweets_Month2_Absolute+NumDistinctTweets_Month2_Absolute+NumPopularTweets_Month2_Absolute+NumTweets_Month2_LogDelta+NumDistinctTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta","46.5281240890353","60.2335738670587","6","6","8","8","215.805943670275"
"1583","NumTweets_Month2_Log+NumDistinctTweets_Month2_Log+NumPopularTweets_Month2_Log+NumTweets_Month2_LogDelta+NumDistinctTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta","47.0153556053479","62.8729759715134","8","4","9","7","196.992069088826"
"1584","NumTweets_Month2_Delta+NumDistinctTweets_Month2_Delta+NumPopularTweets_Month2_Delta+NumTweets_Month2_LogDelta+NumDistinctTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta","67.4425917996639","77.1170971584402","3","2","7","7","154.470434245776"
"1585","NumTweets_Month1_Absolute+NumDistinctTweets_Month1_Absolute+NumPopularTweets_Month1_Absolute+NumTweets_Month2_Absolute+NumDistinctTweets_Month2_Absolute+NumPopularTweets_Month2_Absolute","48.5375314644423","58.1547789120705","6","5","7","7","236.931013671846"
"1586","NumTweets_Month1_Log+NumDistinctTweets_Month1_Log+NumPopularTweets_Month1_Log+NumTweets_Month2_Log+NumDistinctTweets_Month2_Log+NumPopularTweets_Month2_Log","50.3664236065556","61.6879875934985","6","5","7","7","197.662942171686"
"1587","NumTweets_Month1_Delta+NumDistinctTweets_Month1_Delta+NumPopularTweets_Month1_Delta+NumTweets_Month2_Delta+NumDistinctTweets_Month2_Delta+NumPopularTweets_Month2_Delta","65.8683423412339","75.7137624744226","3","3","6","7","181.838394892909"
"1588","NumTweets_Month1_LogDelta+NumDistinctTweets_Month1_LogDelta+NumPopularTweets_Month1_LogDelta+NumTweets_Month2_LogDelta+NumDistinctTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta","64.4423630115305","75.4927864358731","4","3","7","7","157.323492795862"
"1589","NumTweets_Week1_Absolute+NumDistinctTweets_Week1_Absolute+NumPopularTweets_Week1_Absolute","50.6670824148666","61.5396348324905","6","2","8","7","206.944341904737"
"1590","NumTweets_Week1_Log+NumDistinctTweets_Week1_Log+NumPopularTweets_Week1_Log","53.6118269041105","64.8918376636324","5","3","8","7","167.227204112106"
"1591","NumTweets_Week1_Absolute+NumDistinctTweets_Week1_Absolute+NumPopularTweets_Week1_Absolute+NumTweets_Week1_Log+NumDistinctTweets_Week1_Log+NumPopularTweets_Week1_Log","47.1747125871605","58.4094141354607","7","4","8","7","230.592766867079"
"1592","NumTweets_Week1_Delta+NumDistinctTweets_Week1_Delta+NumPopularTweets_Week1_Delta","65.2761980484588","76.8625688151928","3","3","6","7","156.793441234188"
"1593","NumTweets_Week1_Absolute+NumDistinctTweets_Week1_Absolute+NumPopularTweets_Week1_Absolute+NumTweets_Week1_Delta+NumDistinctTweets_Week1_Delta+NumPopularTweets_Week1_Delta","50.2416880774624","61.5878159618346","7","4","8","7","213.705409033016"
"1594","NumTweets_Week1_Log+NumDistinctTweets_Week1_Log+NumPopularTweets_Week1_Log+NumTweets_Week1_Delta+NumDistinctTweets_Week1_Delta+NumPopularTweets_Week1_Delta","55.8997974466946","65.9288018295331","4","4","5","6","176.831214603731"
"1595","NumTweets_Week1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta","63.122957856385","74.6600726325681","4","2","7","7","156.868525724748"
"1596","NumTweets_Week1_Absolute+NumDistinctTweets_Week1_Absolute+NumPopularTweets_Week1_Absolute+NumTweets_Week1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta","45.2544270292676","57.3333598006623","7","6","8","7","220.657892946196"
"1597","NumTweets_Week1_Log+NumDistinctTweets_Week1_Log+NumPopularTweets_Week1_Log+NumTweets_Week1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta","52.1342084145213","64.256524202201","4","4","5","6","174.343061863231"
"1598","NumTweets_Week1_Delta+NumDistinctTweets_Week1_Delta+NumPopularTweets_Week1_Delta+NumTweets_Week1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta","62.8956080855955","75.3230194599322","4","3","6","7","185.168495191973"
"1599","NumTweets_Month1_Absolute+NumDistinctTweets_Month1_Absolute+NumPopularTweets_Month1_Absolute+NumTweets_Week1_Absolute+NumDistinctTweets_Week1_Absolute+NumPopularTweets_Week1_Absolute","50.8435692732814","61.2837307657148","5","5","7","8","224.244081738352"
"1600","NumTweets_Month1_Log+NumDistinctTweets_Month1_Log+NumPopularTweets_Month1_Log+NumTweets_Week1_Log+NumDistinctTweets_Week1_Log+NumPopularTweets_Week1_Log","49.3272066814006","60.9758136551038","5","5","7","8","203.202635764138"
"1601","NumTweets_Month1_Delta+NumDistinctTweets_Month1_Delta+NumPopularTweets_Month1_Delta+NumTweets_Week1_Delta+NumDistinctTweets_Week1_Delta+NumPopularTweets_Week1_Delta","59.9581666604908","70.8662299999407","4","3","7","7","185.945133428339"
"1602","NumTweets_Month1_LogDelta+NumDistinctTweets_Month1_LogDelta+NumPopularTweets_Month1_LogDelta+NumTweets_Week1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta","60.5716341725116","72.900984354148","4","3","7","7","164.883198535984"
"1603","NumTweets_Month2_Absolute+NumDistinctTweets_Month2_Absolute+NumPopularTweets_Month2_Absolute+NumTweets_Week1_Absolute+NumDistinctTweets_Week1_Absolute+NumPopularTweets_Week1_Absolute","48.7649012722914","60.5628941058335","7","5","8","7","216.935302122176"
"1604","NumTweets_Month2_Log+NumDistinctTweets_Month2_Log+NumPopularTweets_Month2_Log+NumTweets_Week1_Log+NumDistinctTweets_Week1_Log+NumPopularTweets_Week1_Log","50.7563651019334","62.3543461042967","5","5","6","7","179.797233996433"
"1605","NumTweets_Month2_Delta+NumDistinctTweets_Month2_Delta+NumPopularTweets_Month2_Delta+NumTweets_Week1_Delta+NumDistinctTweets_Week1_Delta+NumPopularTweets_Week1_Delta","68.3637076811244","77.0793060814734","3","2","6","7","178.307581692205"
"1606","NumTweets_Month2_LogDelta+NumDistinctTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta+NumTweets_Week1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta","65.0475676768696","75.8133017380814","4","2","7","7","156.657507509296"
"1607","NumTweets_Week2_Absolute+NumDistinctTweets_Week2_Absolute+NumPopularTweets_Week2_Absolute","51.7802666124641","62.8922992946995","6","2","8","7","199.537936427334"
"1608","NumTweets_Week2_Log+NumDistinctTweets_Week2_Log+NumPopularTweets_Week2_Log","49.757406871099","62.2869986726797","7","5","8","7","176.299714754025"
"1609","NumTweets_Week2_Absolute+NumDistinctTweets_Week2_Absolute+NumPopularTweets_Week2_Absolute+NumTweets_Week2_Log+NumDistinctTweets_Week2_Log+NumPopularTweets_Week2_Log","50.2757074085431","65.2643344504095","6","6","7","7","202.439867024801"
"1610","NumTweets_Week2_Delta+NumDistinctTweets_Week2_Delta+NumPopularTweets_Week2_Delta","65.1905664628197","76.120750256415","4","3","7","7","154.226326762896"
"1611","NumTweets_Week2_Absolute+NumDistinctTweets_Week2_Absolute+NumPopularTweets_Week2_Absolute+NumTweets_Week2_Delta+NumDistinctTweets_Week2_Delta+NumPopularTweets_Week2_Delta","52.6575155444648","63.8518214700585","6","4","7","7","205.183274831704"
"1612","NumTweets_Week2_Log+NumDistinctTweets_Week2_Log+NumPopularTweets_Week2_Log+NumTweets_Week2_Delta+NumDistinctTweets_Week2_Delta+NumPopularTweets_Week2_Delta","54.2237449777474","65.4703180915343","4","3","5","5","183.115424833752"
"1613","NumTweets_Week2_LogDelta+NumDistinctTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta","63.2986513609599","75.2920315815244","4","2","7","7","152.601753651299"
"1614","NumTweets_Week2_Absolute+NumDistinctTweets_Week2_Absolute+NumPopularTweets_Week2_Absolute+NumTweets_Week2_LogDelta+NumDistinctTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta","52.746870959869","64.0466707361937","6","4","8","7","200.534520751534"
"1615","NumTweets_Week2_Log+NumDistinctTweets_Week2_Log+NumPopularTweets_Week2_Log+NumTweets_Week2_LogDelta+NumDistinctTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta","51.2839850678059","63.9510526088422","4","4","5","6","179.553500858673"
"1616","NumTweets_Week2_Delta+NumDistinctTweets_Week2_Delta+NumPopularTweets_Week2_Delta+NumTweets_Week2_LogDelta+NumDistinctTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta","65.562501669175","77.1814547395822","4","3","7","7","153.092932285139"
"1617","NumTweets_Month1_Absolute+NumDistinctTweets_Month1_Absolute+NumPopularTweets_Month1_Absolute+NumTweets_Week2_Absolute+NumDistinctTweets_Week2_Absolute+NumPopularTweets_Week2_Absolute","54.241106806465","62.7224114260067","5","3","7","7","227.570252557953"
"1618","NumTweets_Month1_Log+NumDistinctTweets_Month1_Log+NumPopularTweets_Month1_Log+NumTweets_Week2_Log+NumDistinctTweets_Week2_Log+NumPopularTweets_Week2_Log","46.5795484099091","58.9411423527239","7","7","8","8","199.027409972095"
"1619","NumTweets_Month1_Delta+NumDistinctTweets_Month1_Delta+NumPopularTweets_Month1_Delta+NumTweets_Week2_Delta+NumDistinctTweets_Week2_Delta+NumPopularTweets_Week2_Delta","61.3124625945891","75.1364408308306","6","4","8","7","172.898819257881"
"1620","NumTweets_Month1_LogDelta+NumDistinctTweets_Month1_LogDelta+NumPopularTweets_Month1_LogDelta+NumTweets_Week2_LogDelta+NumDistinctTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta","62.1016258588613","74.6545669071217","4","3","7","7","156.460374251238"
"1621","NumTweets_Month2_Absolute+NumDistinctTweets_Month2_Absolute+NumPopularTweets_Month2_Absolute+NumTweets_Week2_Absolute+NumDistinctTweets_Week2_Absolute+NumPopularTweets_Week2_Absolute","50.0875909308082","61.422155196164","6","6","7","8","208.226196269758"
"1622","NumTweets_Month2_Log+NumDistinctTweets_Month2_Log+NumPopularTweets_Month2_Log+NumTweets_Week2_Log+NumDistinctTweets_Week2_Log+NumPopularTweets_Week2_Log","52.0214632614204","63.1685390398662","5","5","6","7","181.645415699224"
"1623","NumTweets_Month2_Delta+NumDistinctTweets_Month2_Delta+NumPopularTweets_Month2_Delta+NumTweets_Week2_Delta+NumDistinctTweets_Week2_Delta+NumPopularTweets_Week2_Delta","70.3755338879327","79.6311233612457","3","2","6","7","165.574697334962"
"1624","NumTweets_Month2_LogDelta+NumDistinctTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta+NumTweets_Week2_LogDelta+NumDistinctTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta","64.9424294389344","75.9057377317512","4","2","7","7","154.025016073954"
"1625","NumTweets_Week1_Absolute+NumDistinctTweets_Week1_Absolute+NumPopularTweets_Week1_Absolute+NumTweets_Week2_Absolute+NumDistinctTweets_Week2_Absolute+NumPopularTweets_Week2_Absolute","48.5190240829689","61.3786058596926","6","4","8","7","207.368670925032"
"1626","NumTweets_Week1_Log+NumDistinctTweets_Week1_Log+NumPopularTweets_Week1_Log+NumTweets_Week2_Log+NumDistinctTweets_Week2_Log+NumPopularTweets_Week2_Log","50.9944952463675","63.089178250213","6","5","8","7","175.161268639563"
"1627","NumTweets_Week1_Delta+NumDistinctTweets_Week1_Delta+NumPopularTweets_Week1_Delta+NumTweets_Week2_Delta+NumDistinctTweets_Week2_Delta+NumPopularTweets_Week2_Delta","67.6294271097612","81.6090342864919","2","3","5","7","161.334902064482"
