,Features,L1,L2,Win1,Win2,DirectionalWin1,DirectionalWin2,WeightedWin1,WeightedWin2,Prediction
6145,TwoMonthBefore+ThreeMonthBefore+NumTweets_Week1_Log+NumDistinctUsers_Week1_Log+NumTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta,62.34120069,71.54815466,4,2,7,7,-33.47827802,-23.62708467,186.443421
6146,TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumTweets_Week1_Log+NumDistinctUsers_Week1_Log,49.02272632,60.16788338,5,3,7,7,100.469918,213.1508734,208.0807874
6147,TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta+NumTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta,65.67304679,72.80657227,4,3,7,7,-36.71469632,-23.82131526,204.8475338
6148,TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumTweets_Week1_Log+NumDistinctUsers_Week1_Log+NumTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta+NumTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta,48.78897402,59.7749941,5,4,7,7,-10.44501842,-4.100912394,217.5116115
6149,TwoMonthBefore+ThreeMonthBefore+NumTweets_Month2_Log+NumDistinctUsers_Month2_Log+NumTweets_Week1_Log+NumDistinctUsers_Week1_Log,55.46407138,66.55763915,4,3,7,7,-22.23581271,-11.16244687,185.5449405
6150,TwoMonthBefore+ThreeMonthBefore+NumTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta+NumTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta,63.82449794,73.29507878,4,2,7,7,-35.25919979,-23.10542586,186.2722512
6151,TwoMonthBefore+ThreeMonthBefore+NumTweets_Month2_Log+NumDistinctUsers_Month2_Log+NumTweets_Week1_Log+NumDistinctUsers_Week1_Log+NumTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta+NumTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta,48.21844885,62.09125588,7,6,8,7,0.443456298,12.62665237,194.7262581
6152,TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumTweets_Month2_Log+NumDistinctUsers_Month2_Log+NumTweets_Week1_Log+NumDistinctUsers_Week1_Log,49.21561741,59.89536848,5,4,7,7,41.37939215,107.3213466,222.731659
6153,TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta+NumTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta+NumTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta,63.09510258,71.9248855,6,4,8,7,-31.47125337,-17.12528544,227.7034426
6154,TwoMonthBefore+ThreeMonthBefore+NumTweets_Week2_Log+NumDistinctUsers_Week2_Log,60.36198246,69.83873559,4,2,7,7,-31.56662767,-21.33134642,189.2541812
6155,TwoMonthBefore+ThreeMonthBefore+NumTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta,65.39609623,74.82031231,4,2,7,7,-37.61128786,-25.68695893,177.4189415
6156,TwoMonthBefore+ThreeMonthBefore+NumTweets_Week2_Log+NumDistinctUsers_Week2_Log+NumTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta,57.93861349,68.31836604,4,3,7,7,-28.31545134,-17.38730548,187.225582
6157,TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumTweets_Week2_Log+NumDistinctUsers_Week2_Log,46.81830614,57.67642387,4,5,6,8,-13.58502101,-8.901171528,215.5503534
6158,TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta+NumTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta,64.46467564,70.96640986,3,3,7,7,-34.99438057,-24.07108045,214.6658333
6159,TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumTweets_Week2_Log+NumDistinctUsers_Week2_Log+NumTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta+NumTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta,45.5295619,54.99813112,4,4,6,7,-6.282309291,-0.382560863,237.8749192
6160,TwoMonthBefore+ThreeMonthBefore+NumTweets_Month2_Log+NumDistinctUsers_Month2_Log+NumTweets_Week2_Log+NumDistinctUsers_Week2_Log,55.16206163,66.4350762,4,3,7,7,-17.61486822,-1.061572262,188.4538445
6161,TwoMonthBefore+ThreeMonthBefore+NumTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta+NumTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta,64.35429425,74.14807502,4,2,7,7,-36.00035741,-24.49090752,184.142437
6162,TwoMonthBefore+ThreeMonthBefore+NumTweets_Month2_Log+NumDistinctUsers_Month2_Log+NumTweets_Week2_Log+NumDistinctUsers_Week2_Log+NumTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta+NumTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta,49.60020817,62.31309415,6,4,8,7,-13.91568101,-10.39583526,198.2622576
6163,TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumTweets_Month2_Log+NumDistinctUsers_Month2_Log+NumTweets_Week2_Log+NumDistinctUsers_Week2_Log,45.29946305,54.55429433,5,4,7,7,-5.138720809,-2.436623495,243.3118886
6164,TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta+NumTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta+NumTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta,61.9327686,69.03260921,4,3,7,7,-30.63570459,-19.34986399,231.9802417
6165,TwoMonthBefore+ThreeMonthBefore+NumTweets_Week1_Log+NumDistinctUsers_Week1_Log+NumTweets_Week2_Log+NumDistinctUsers_Week2_Log,60.60764154,69.30688288,4,2,7,7,-28.42135089,-15.50144942,186.8673413
6166,TwoMonthBefore+ThreeMonthBefore+NumTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta+NumTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta,65.43160429,74.8154684,4,2,7,7,-36.87651157,-25.02388533,180.0916691
6167,TwoMonthBefore+ThreeMonthBefore+NumTweets_Week1_Log+NumDistinctUsers_Week1_Log+NumTweets_Week2_Log+NumDistinctUsers_Week2_Log+NumTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta+NumTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta,58.23386052,70.04927845,5,3,8,7,-19.53690794,-9.220454568,178.4428796
6168,TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumTweets_Week1_Log+NumDistinctUsers_Week1_Log+NumTweets_Week2_Log+NumDistinctUsers_Week2_Log,47.00595982,58.03178984,5,5,7,8,-11.16893837,-8.372042448,215.6787794
6169,TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta+NumTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta+NumTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta,64.84237825,71.49579364,3,3,7,7,-34.43632312,-23.86465918,216.5170523
6170,TwoMonthBefore+ThreeMonthBefore+NumTweets_Month2_Log+NumDistinctUsers_Month2_Log+NumTweets_Week1_Log+NumDistinctUsers_Week1_Log+NumTweets_Week2_Log+NumDistinctUsers_Week2_Log,58.39018937,68.16554715,4,2,7,7,-9.137520708,20.61087175,184.4517767
6171,TwoMonthBefore+ThreeMonthBefore+NumTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta+NumTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta+NumTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta,64.20119918,73.35654406,4,2,7,7,-33.7828909,-19.25926069,195.4565826
6172,TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumTweets_Month2_Log+NumDistinctUsers_Month2_Log+NumTweets_Week1_Log+NumDistinctUsers_Week1_Log+NumTweets_Week2_Log+NumDistinctUsers_Week2_Log,46.35324116,56.03712586,5,4,7,7,-1.652530957,6.262495266,239.4895568
6173,TwoMonthBefore+ThreeMonthBefore+NumTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta+NumTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta+NumTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta+NumTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta,62.02319209,70.62832632,5,4,8,7,-23.64767956,-7.264936981,241.7623527
6174,TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month1_Log+NumDistinctUsers_Month1_Log,59.73861483,68.97612054,4,2,7,7,-30.44760488,-23.11025126,194.9466996
6175,TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta,65.07003937,74.04329974,4,2,7,7,-36.93855504,-25.81610052,184.7275566
6176,TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumDistinctTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta,62.16262116,70.57765472,4,2,7,7,-31.69719482,-25.16388256,196.167032
6177,TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month2_Log+NumDistinctUsers_Month2_Log,62.36539662,71.02123908,4,2,7,7,-31.96059457,-24.58836838,185.8742067
6178,TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta,63.22682149,73.3663405,4,2,7,7,-33.95801024,-23.52165868,190.2350607
6179,TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month2_Log+NumDistinctUsers_Month2_Log+NumDistinctTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta,56.51637433,66.99375626,4,3,7,7,-25.58120413,-18.77239226,201.3236222
6180,TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumDistinctTweets_Month2_Log+NumDistinctUsers_Month2_Log,62.21365291,70.6452555,4,2,7,7,-31.80603338,-25.26161354,196.5139309
6181,TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta+NumDistinctTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta,58.8854704,72.06713335,4,2,7,7,-28.71469432,-19.27588537,192.4414988
6182,TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumDistinctTweets_Month2_Log+NumDistinctUsers_Month2_Log+NumDistinctTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta+NumDistinctTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta,55.12478368,67.86004546,5,4,7,7,2.246534847,22.31538464,234.0389281
6183,TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Week1_Log+NumDistinctUsers_Week1_Log,64.43210973,73.72215154,4,2,7,7,-35.26324395,-25.24782267,183.4099269
6184,TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta,65.16828725,74.50024096,4,2,7,7,-36.72925027,-25.40385181,179.3496445
6185,TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Week1_Log+NumDistinctUsers_Week1_Log+NumDistinctTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta,66.70125081,75.38879869,4,2,7,7,-35.48417518,-26.3958364,184.2964737
6186,TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumDistinctTweets_Week1_Log+NumDistinctUsers_Week1_Log,57.79515209,65.92241153,4,2,7,7,-27.20945542,-21.84336474,199.7199284
6187,TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta,66.18852476,73.32528137,4,2,7,7,-37.26833436,-25.30568284,203.1986659
6188,TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumDistinctTweets_Week1_Log+NumDistinctUsers_Week1_Log+NumDistinctTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta,54.75495733,64.94186838,6,3,7,7,-23.80953953,-20.76450088,213.6815424
6189,TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month2_Log+NumDistinctUsers_Month2_Log+NumDistinctTweets_Week1_Log+NumDistinctUsers_Week1_Log,62.60540099,71.49139674,4,2,7,7,-31.86032208,-24.84713025,184.8883398
6190,TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta+NumDistinctTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta,56.50535227,69.17867668,4,3,7,7,-17.80905328,-4.847742883,203.2006142
6191,TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month2_Log+NumDistinctUsers_Month2_Log+NumDistinctTweets_Week1_Log+NumDistinctUsers_Week1_Log+NumDistinctTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta+NumDistinctTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta,48.61731062,63.98875058,5,4,8,7,-12.21871702,-19.24312651,197.7386053
6192,TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumDistinctTweets_Month2_Log+NumDistinctUsers_Month2_Log+NumDistinctTweets_Week1_Log+NumDistinctUsers_Week1_Log,56.79973107,64.76198843,5,3,7,7,-25.99178743,-17.82209678,225.5216213
6193,TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta+NumDistinctTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta+NumDistinctTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta,56.18378353,65.7264053,5,4,7,7,-28.88927277,-15.43687724,237.8520778
6194,TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Week2_Log+NumDistinctUsers_Week2_Log,61.77108094,71.09778044,4,2,7,7,-33.34545828,-22.67837924,187.9057932
6195,TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta,64.74725551,74.38499897,4,2,7,7,-36.78892761,-25.31159713,178.9546658
6196,TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Week2_Log+NumDistinctUsers_Week2_Log+NumDistinctTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta,59.66194964,69.50198555,4,2,7,7,-30.9046382,-20.28450861,188.3688305
6197,TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumDistinctTweets_Week2_Log+NumDistinctUsers_Week2_Log,53.10728728,62.13896388,4,3,7,7,-19.933942,-17.06134737,207.4752255
6198,TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta+NumDistinctTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta,65.62894703,71.96224882,3,3,7,7,-35.15766498,-24.75142751,216.1920356
6199,TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumDistinctTweets_Week2_Log+NumDistinctUsers_Week2_Log+NumDistinctTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta+NumDistinctTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta,49.55231138,57.91069017,4,5,6,8,-16.4848962,-14.05817982,233.328472
6200,TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month2_Log+NumDistinctUsers_Month2_Log+NumDistinctTweets_Week2_Log+NumDistinctUsers_Week2_Log,63.09071343,71.34108764,4,2,7,7,-32.26868459,-24.72416625,188.3006302
6201,TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta+NumDistinctTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta,59.69713186,72.03100815,4,2,7,7,-31.08355043,-21.83744299,192.7249667
6202,TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month2_Log+NumDistinctUsers_Month2_Log+NumDistinctTweets_Week2_Log+NumDistinctUsers_Week2_Log+NumDistinctTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta+NumDistinctTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta,54.4580623,66.42817424,4,3,7,7,-23.0277055,-18.2050945,198.3776233
6203,TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumDistinctTweets_Month2_Log+NumDistinctUsers_Month2_Log+NumDistinctTweets_Week2_Log+NumDistinctUsers_Week2_Log,49.1372928,56.95705544,4,5,6,8,-16.05239318,-13.64130143,239.9244018
6204,TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta+NumDistinctTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta+NumDistinctTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta,58.29865353,66.99194984,4,4,7,7,-28.51723012,-21.70089563,235.0790304
6205,TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Week1_Log+NumDistinctUsers_Week1_Log+NumDistinctTweets_Week2_Log+NumDistinctUsers_Week2_Log,60.85361179,69.4227167,4,2,7,7,-28.40919814,-15.69383832,182.8089013
6206,TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta+NumDistinctTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta,65.14763503,75.34114889,4,2,7,7,-37.32014767,-26.19251898,179.3288006
6207,TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Week1_Log+NumDistinctUsers_Week1_Log+NumDistinctTweets_Week2_Log+NumDistinctUsers_Week2_Log+NumDistinctTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta+NumDistinctTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta,62.15669826,74.00495307,6,3,8,7,-29.81378196,-29.3827946,167.9767458
6208,TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumDistinctTweets_Week1_Log+NumDistinctUsers_Week1_Log+NumDistinctTweets_Week2_Log+NumDistinctUsers_Week2_Log,55.40656866,63.58118031,4,2,7,7,-21.9257219,-19.15559865,204.5683953
6209,TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta+NumDistinctTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta,66.40666468,73.26552384,3,3,7,7,-35.814403,-26.42655231,215.5843271
6210,TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month2_Log+NumDistinctUsers_Month2_Log+NumDistinctTweets_Week1_Log+NumDistinctUsers_Week1_Log+NumDistinctTweets_Week2_Log+NumDistinctUsers_Week2_Log,65.99847118,72.87935207,4,2,7,7,-32.68383154,-25.14083524,182.6025252
6211,TwoMonthBefore+ThreeMonthBefore+NumDistinctTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta+NumDistinctTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta+NumDistinctTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta,57.24766374,69.00498453,4,3,7,7,-18.89773655,-4.56050423,208.3481084
