,Features,L1,medianL1,L2,medianL2,Win1,Win2,DirectionalWin1,DirectionalWin2,WeightedWin1,WeightedWin2
6454,DeltaIJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Month1_opening_AbsoluteDelta,53.90751865,48.4619894,66.07926417,51.3880917,5,3,6,5,-21.89022383,-204.6902238
6455,DeltaIJC+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Month1_allold_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Month1_opening_AbsoluteDelta,73.83660363,78.50712449,82.09315802,78.71007729,4,2,5,7,-261.0392436,-443.8392436
6456,DeltaIJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Month1_allold_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Month1_opening_AbsoluteDelta,71.95642535,71.166956,79.38893788,71.21429414,3,0,4,4,-238.4771042,-421.2771042
6457,DeltaIJC+NumPopularTweets_Week1_all_Absolute,53.00662068,53.43570225,60.64944447,53.43654224,6,3,7,7,-11.0794481,-193.8794481
6458,DeltaIJC+NumPopularTweets_Week1_allold_Absolute,62.1068294,57.3053818,70.0696643,57.33028752,5,2,7,7,-120.2819528,-303.0819528
6459,DeltaIJC+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week1_allold_Absolute,53.44193514,55.07636525,60.95518693,55.10978988,7,2,8,6,-16.30322172,-199.1032217
6460,DeltaIJC+NumPopularTweets_Week1_opportunity_Absolute,64.77958733,60.04623369,73.72366614,60.05035404,4,2,6,7,-152.3550479,-335.1550479
6461,DeltaIJC+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week1_opportunity_Absolute,50.57059838,48.34527161,58.83257409,48.66694562,7,4,8,6,18.15281946,-164.6471805
6462,DeltaIJC+NumPopularTweets_Week1_allold_Absolute+NumPopularTweets_Week1_opportunity_Absolute,62.3095947,52.82325131,69.64498575,53.04652964,5,2,7,7,-122.7151364,-305.5151364
6463,DeltaIJC+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week1_allold_Absolute+NumPopularTweets_Week1_opportunity_Absolute,52.73573546,51.00975879,60.26055666,51.08612514,7,4,8,6,-7.828825519,-190.6288255
6464,DeltaIJC+NumPopularTweets_Week1_opening_Absolute,61.37886394,56.01461447,70.34201418,56.07373796,6,2,7,7,-111.5463673,-294.3463673
6465,DeltaIJC+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week1_opening_Absolute,56.16384702,54.93646817,63.74906975,55.15178856,7,4,8,8,-48.96616424,-231.7661642
6466,DeltaIJC+NumPopularTweets_Week1_allold_Absolute+NumPopularTweets_Week1_opening_Absolute,65.45056853,57.9707353,73.85278424,57.9735886,5,2,6,7,-160.4068223,-343.2068223
6467,DeltaIJC+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week1_allold_Absolute+NumPopularTweets_Week1_opening_Absolute,59.37992746,56.39658476,66.50305222,56.57327346,6,2,7,6,-87.55912954,-270.3591295
6468,DeltaIJC+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opening_Absolute,63.32082858,54.96824011,72.34399231,55.18982073,5,2,6,7,-134.849943,-317.649943
6469,DeltaIJC+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opening_Absolute,56.34692769,51.16001398,63.35898772,51.27838201,6,3,7,6,-51.16313222,-233.9631322
6470,DeltaIJC+NumPopularTweets_Week1_allold_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opening_Absolute,66.09519515,55.74241393,73.10232854,55.75238454,4,2,6,7,-168.1423418,-350.9423418
6471,DeltaIJC+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week1_allold_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opening_Absolute,56.4656459,48.89674982,63.94347591,48.99747724,6,3,7,7,-52.58775078,-235.3877508
6472,DeltaIJC+NumPopularTweets_Week1_all_AbsoluteDelta,71.99804549,67.36933141,82.05561393,67.38692014,3,2,5,7,-238.9765459,-421.7765459
6473,DeltaIJC+NumPopularTweets_Week1_allold_AbsoluteDelta,74.06154381,60.58351895,84.08670941,60.59431085,3,2,5,7,-263.7385257,-446.5385257
6474,DeltaIJC+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_allold_AbsoluteDelta,76.94071065,66.25576915,87.56955922,66.30243807,3,2,5,7,-298.2885278,-481.0885278
6475,DeltaIJC+NumPopularTweets_Week1_opportunity_AbsoluteDelta,71.14414895,65.80682875,81.46948897,65.83640771,4,2,6,7,-228.7297874,-411.5297874
6476,DeltaIJC+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta,73.0486076,68.5193422,83.07089053,68.52648139,3,2,5,7,-251.5832912,-434.3832912
6477,DeltaIJC+NumPopularTweets_Week1_allold_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta,75.32367714,59.8629786,85.0760073,59.87579789,3,2,5,7,-278.8841257,-461.6841257
6478,DeltaIJC+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_allold_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta,78.13697585,67.64403997,88.3657934,67.77160077,3,2,5,7,-312.6437102,-495.4437102
6479,DeltaIJC+NumPopularTweets_Week1_opening_AbsoluteDelta,71.66009312,64.74942953,82.68328762,64.76310179,3,2,5,7,-234.9211175,-417.7211175
6480,DeltaIJC+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta,76.1733373,75.19675679,86.53366323,75.30302112,3,2,5,7,-289.0800476,-471.8800476
6481,DeltaIJC+NumPopularTweets_Week1_allold_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta,74.05921902,60.53200731,84.42045049,60.5392705,3,2,5,7,-263.7106282,-446.5106282
6482,DeltaIJC+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_allold_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta,78.7658062,73.39020076,89.53433018,73.79360932,3,2,5,7,-320.1896744,-502.9896744
6483,DeltaIJC+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta,71.91359271,64.59667501,82.89644542,64.6024467,3,2,5,7,-237.9631126,-420.7631126
6484,DeltaIJC+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta,77.69538008,77.64817294,88.1101784,77.83143709,3,2,5,7,-307.344561,-490.144561
6485,DeltaIJC+NumPopularTweets_Week1_allold_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta,75.92203383,60.67414776,85.75181518,60.67640493,3,2,5,7,-286.064406,-468.864406
6486,DeltaIJC+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_allold_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta,81.42464318,83.79422666,91.45900301,85.50374711,3,2,5,7,-352.0957182,-534.8957182
6487,DeltaIJC+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_AbsoluteDelta,54.78095223,55.69348793,62.63202908,55.74803914,6,3,7,7,-32.37142679,-215.1714268
6488,DeltaIJC+NumPopularTweets_Week1_allold_Absolute+NumPopularTweets_Week1_allold_AbsoluteDelta,66.98119574,58.87771098,75.55152321,59.01948472,4,2,6,7,-178.7743489,-361.5743489
6489,DeltaIJC+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week1_allold_Absolute+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_allold_AbsoluteDelta,60.71306702,64.81279374,68.6428522,64.84346489,6,3,7,5,-103.5568042,-286.3568042
6490,DeltaIJC+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_AbsoluteDelta,66.44261038,60.89985418,75.28357413,60.91378451,4,2,6,7,-172.3113246,-355.1113246
6491,DeltaIJC+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta,50.53797855,42.98112612,61.31907433,44.97854038,6,4,7,6,18.54425738,-164.2557426
6492,DeltaIJC+NumPopularTweets_Week1_allold_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_allold_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta,67.73496889,57.33916375,75.94190518,57.40186904,4,2,6,7,-187.8196267,-370.6196267
6493,DeltaIJC+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week1_allold_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_allold_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta,59.04717372,61.32588055,67.48702208,61.3277427,6,3,7,5,-83.56608466,-266.3660847
6494,DeltaIJC+NumPopularTweets_Week1_opening_Absolute+NumPopularTweets_Week1_opening_AbsoluteDelta,64.3338541,57.26428182,73.99870806,57.31566156,4,2,5,7,-147.0062492,-329.8062492
6495,DeltaIJC+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week1_opening_Absolute+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta,63.54478797,57.19682253,70.42337543,57.20117668,4,3,5,6,-137.5374557,-320.3374557
6496,DeltaIJC+NumPopularTweets_Week1_allold_Absolute+NumPopularTweets_Week1_opening_Absolute+NumPopularTweets_Week1_allold_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta,73.65696853,66.3712807,82.28386725,66.37128219,4,2,5,7,-258.8836223,-441.6836223
6497,DeltaIJC+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week1_allold_Absolute+NumPopularTweets_Week1_opening_Absolute+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_allold_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta,71.27475705,68.63495981,77.09015941,68.6407721,3,2,4,5,-230.2970846,-413.0970846
6498,DeltaIJC+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opening_Absolute+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta,66.93952785,57.85704836,76.33223928,57.90125331,5,2,6,7,-178.2743342,-361.0743342
6499,DeltaIJC+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opening_Absolute+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta,61.67375457,53.01505709,69.19665991,53.01677051,4,2,5,5,-115.0850548,-297.8850548
6500,DeltaIJC+NumPopularTweets_Week1_allold_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opening_Absolute+NumPopularTweets_Week1_allold_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta,76.42929444,61.11106465,84.26660489,61.21387262,3,2,5,7,-292.1515332,-474.9515332
6501,DeltaIJC+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week1_allold_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opening_Absolute+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_allold_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta,74.63426358,70.31187642,83.03658603,70.36560442,1,2,2,5,-270.611163,-453.411163
6502,DeltaIJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week1_all_Absolute,54.89281632,53.56188913,63.29048882,53.56421253,6,4,7,8,-33.71379581,-216.5137958
6503,DeltaIJC+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Week1_allold_Absolute,65.77791096,57.43782345,74.86443867,57.70250612,4,2,6,7,-164.3349315,-347.1349315
6504,DeltaIJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Week1_allold_Absolute,69.67507695,64.75927559,86.85895919,64.76486983,6,3,8,5,-211.1009234,-393.9009234
6505,DeltaIJC+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute,64.3929995,56.80936676,72.44485234,56.9438927,4,2,6,7,-147.7159941,-330.5159941
6506,DeltaIJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute,53.99263086,49.80372885,62.53353539,50.81167992,5,3,6,6,-22.91157036,-205.7115704
6507,DeltaIJC+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Week1_allold_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute,64.85390788,49.46887662,76.07043026,49.91003146,5,4,7,7,-153.2468945,-336.0468945
6508,DeltaIJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Week1_allold_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute,72.10444527,58.56255497,91.41528763,59.05409448,5,2,7,4,-240.2533433,-423.0533433
6509,DeltaIJC+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute,62.20517519,51.8503918,72.35507539,51.86264394,5,3,6,7,-121.4621023,-304.2621023
6510,DeltaIJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute,61.73710034,55.68755328,73.11893963,55.6881805,5,2,6,5,-115.845204,-298.645204
6511,DeltaIJC+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Week1_allold_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute,65.14991447,53.29158496,74.54812203,53.29533033,4,2,5,7,-156.7989736,-339.5989736
6512,DeltaIJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Week1_allold_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute,71.46728253,59.00079985,89.3255344,59.07880809,6,2,8,5,-232.6073904,-415.4073904
6513,DeltaIJC+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute,59.19418762,47.36807807,69.04905271,47.37167999,6,3,7,8,-85.33025142,-268.1302514
6514,DeltaIJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute,61.11784729,44.71125335,72.85753886,44.79414815,7,3,8,6,-108.4141674,-291.2141674
6515,DeltaIJC+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Week1_allold_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute,65.8461888,49.05760768,74.98621057,49.10457977,4,2,6,7,-165.1542656,-347.9542656
6516,DeltaIJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Week1_allold_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute,73.42811424,55.70320079,93.16161208,56.03481651,6,5,8,7,-256.1373709,-438.9373709
6517,DeltaIJC+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta,74.62971982,71.45111528,85.40076031,71.5002577,3,2,5,7,-270.5566378,-453.3566378
6518,DeltaIJC+NumPopularTweets_Month1_allold_AbsoluteDelta+NumPopularTweets_Week1_allold_AbsoluteDelta,75.48161638,73.14536498,85.07428141,73.89421515,3,2,5,7,-280.7793966,-463.5793966
6519,DeltaIJC+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Month1_allold_AbsoluteDelta+NumPopularTweets_Week1_allold_AbsoluteDelta,85.38441046,84.95795226,98.99810433,85.47093437,3,2,5,7,-399.6129255,-582.4129255
6520,DeltaIJC+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta,71.42316508,65.64089446,81.76736001,65.68674098,4,2,6,7,-232.077981,-414.877981
6521,DeltaIJC+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta,78.22236995,63.69001331,88.77962606,63.93781345,4,2,6,7,-313.6684394,-496.4684394
6522,DeltaIJC+NumPopularTweets_Month1_allold_AbsoluteDelta+NumPopularTweets_Week1_allold_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta,80.29797427,63.11411118,92.16278701,63.41280362,4,2,6,7,-338.5756912,-521.3756912
6523,DeltaIJC+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Month1_allold_AbsoluteDelta+NumPopularTweets_Week1_allold_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta,89.91478491,67.76247528,103.426656,67.93389606,4,2,6,7,-453.9774189,-636.7774189
6524,DeltaIJC+NumPopularTweets_Month1_opening_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta,72.28747038,67.24295231,83.09754803,67.26255279,3,2,5,7,-242.4496445,-425.2496445
6525,DeltaIJC+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Month1_opening_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta,79.87750004,76.26940732,91.44048193,76.71535838,3,2,5,7,-333.5300005,-516.3300005
6526,DeltaIJC+NumPopularTweets_Month1_allold_AbsoluteDelta+NumPopularTweets_Week1_allold_AbsoluteDelta+NumPopularTweets_Month1_opening_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta,76.28609519,76.67077363,85.93444203,77.74283117,3,2,5,7,-290.4331423,-473.2331423
6527,DeltaIJC+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Month1_allold_AbsoluteDelta+NumPopularTweets_Week1_allold_AbsoluteDelta+NumPopularTweets_Month1_opening_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta,87.11423856,87.07574251,101.0192122,87.69903595,3,2,5,7,-420.3708627,-603.1708627
6528,DeltaIJC+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Month1_opening_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta,73.58059081,66.47085306,84.05899224,66.50374429,3,2,5,7,-257.9670897,-440.7670897
6529,DeltaIJC+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Month1_opening_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta,84.646886,73.20535208,95.55536419,73.33857608,3,2,5,7,-390.762632,-573.562632
6530,DeltaIJC+NumPopularTweets_Month1_allold_AbsoluteDelta+NumPopularTweets_Week1_allold_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Month1_opening_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta,81.35225342,63.62704813,94.50303344,63.87797098,4,2,6,7,-351.227041,-534.027041
6531,DeltaIJC+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Month1_allold_AbsoluteDelta+NumPopularTweets_Week1_allold_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Month1_opening_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta,92.50964064,76.68636307,106.6766114,78.38145813,4,2,6,7,-485.1156877,-667.9156877
6532,DeltaIJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta,58.69031907,55.53544454,67.28912349,55.61961125,6,3,7,7,-79.28382878,-262.0838288
6533,DeltaIJC+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Week1_allold_Absolute+NumPopularTweets_Month1_allold_AbsoluteDelta+NumPopularTweets_Week1_allold_AbsoluteDelta,69.16003028,66.13209639,77.72937688,66.21554031,4,2,6,7,-204.9203634,-387.7203634
6534,DeltaIJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Week1_allold_Absolute+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Month1_allold_AbsoluteDelta+NumPopularTweets_Week1_allold_AbsoluteDelta,80.21538354,71.20092558,101.453379,73.15481206,3,2,4,4,-337.5846025,-520.3846025
6535,DeltaIJC+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta,59.4478545,47.78237807,67.23071633,47.79281756,4,3,6,8,-88.37425406,-271.1742541
6536,DeltaIJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta,59.92838826,56.33270557,66.89201441,56.34614773,5,3,6,7,-94.14065914,-276.9406591
6537,DeltaIJC+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Week1_allold_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Month1_allold_AbsoluteDelta+NumPopularTweets_Week1_allold_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta,63.88407879,51.28643545,78.6341622,51.30206317,6,3,8,8,-141.6089455,-324.4089455
