"","X","Features","L1","medianL1","L2","medianL2","Win1","Win2","DirectionalWin1","DirectionalWin2","WeightedWin1","WeightedWin2"
"21697",21697,"OneMonthBefore_Revised+IJC+NumTweets_Week1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Week1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta",47.7140964384233,46.6947602218005,58.3432384877173,46.9062841059406,8,5,9,7,52.43084273892,-130.36915726108
"21708",21708,"OneMonthBefore_Revised+IJC+NumTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumTweets_Week1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta",47.3660669835596,44.9536443952824,58.7155043862057,45.2787954688421,10,6,10,7,56.6071961972854,-126.192803802715
"21711",21711,"OneMonthBefore_Revised+IJC+NumTweets_Week1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumTweets_Week1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta",47.533283941637,44.1035562219014,58.5305741526725,44.2219045277486,9,6,9,7,54.6005927003554,-128.199407299645
"21719",21719,"OneMonthBefore_Revised+IJC+NumTweets_Month1_allold_Absolute+NumTweets_Week1_allold_Absolute+NumTweets_Week2_allold_Absolute",48.5303597214029,46.6961418345254,59.3830582688185,46.8162481952536,9,5,9,7,42.6356833431653,-140.164316656835
"21721",21721,"OneMonthBefore_Revised+IJC+NumTweets_Month1_opportunity_Absolute+NumTweets_Week1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute",47.9877818441889,46.8371945650603,58.7427543938405,47.1262388777461,9,5,9,7,49.1466178697333,-133.653382130267
"21728",21728,"OneMonthBefore_Revised+IJC+NumTweets_Month1_all_AbsoluteDelta+NumTweets_Week1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta",46.8095527424957,41.997877380275,57.6717328954309,42.7984928327469,8,6,9,7,63.2853670900517,-119.514632909948
"21730",21730,"OneMonthBefore_Revised+IJC+NumTweets_Month1_all_AbsoluteDelta+NumTweets_Week1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Month1_allold_AbsoluteDelta+NumTweets_Week1_allold_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta",47.0288908007207,42.2660430955959,58.0503027664275,43.2444858643708,9,6,9,7,60.6533103913517,-122.146689608648
"21732",21732,"OneMonthBefore_Revised+IJC+NumTweets_Month1_all_AbsoluteDelta+NumTweets_Week1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta",47.0516925215114,44.1725064588484,57.7032261917103,44.7554896419264,8,6,9,7,60.3796897418626,-122.420310258137
"21733",21733,"OneMonthBefore_Revised+IJC+NumTweets_Month1_allold_AbsoluteDelta+NumTweets_Week1_allold_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta+NumTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta",47.0973417221566,37.1271483157517,60.7877223228964,38.2141894757186,8,6,9,7,59.8318993341213,-122.968100665879
"21739",21739,"OneMonthBefore_Revised+IJC+NumTweets_Month1_allold_Absolute+NumTweets_Week1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumTweets_Month1_allold_AbsoluteDelta+NumTweets_Week1_allold_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta",47.924570823796,45.9073649932837,59.3178318427692,46.1753124895425,9,6,9,7,49.9051501144478,-132.894849885552
"21742",21742,"OneMonthBefore_Revised+IJC+NumPopularTweets_Month1_all_Absolute",49.8234681374119,46.3331450175179,60.4199368202907,46.5626487942056,9,5,9,7,27.1183823510572,-155.681617648943
"21745",21745,"OneMonthBefore_Revised+IJC+NumPopularTweets_Month1_opportunity_Absolute",49.7072693526278,47.9825607557061,59.7135937072294,48.3931063331285,8,4,9,7,28.5127677684663,-154.287232231534
"21790",21790,"OneMonthBefore_Revised+IJC+NumPopularTweets_Week1_opportunity_Absolute",48.7332315401462,46.2412621896323,59.1770236208325,46.6624464761686,9,4,9,7,40.2012215182457,-142.598778481754
"21791",21791,"OneMonthBefore_Revised+IJC+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week1_opportunity_Absolute",48.9424283524267,44.8373639714115,59.8059693337121,45.538425204558,9,5,9,7,37.6908597708793,-145.109140229121
"21821",21821,"OneMonthBefore_Revised+IJC+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta",49.7153499584184,46.099893773449,61.7612150739011,46.2647590124867,9,4,9,7,28.4158004989793,-154.384199501021
"21876",21876,"OneMonthBefore_Revised+IJC+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Week2_opportunity_Absolute",49.7588893942472,44.6731900997402,60.5020118998788,44.8915591394602,7,4,9,7,27.8933272690336,-154.906672730966
"21887",21887,"OneMonthBefore_Revised+IJC+NumPopularTweets_Week2_all_AbsoluteDelta",47.5711210142629,44.5874505794656,59.0083181984469,44.9720030390126,9,5,9,7,54.1465478288458,-128.653452171154
"21889",21889,"OneMonthBefore_Revised+IJC+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_allold_AbsoluteDelta",49.5597683204686,35.9301268397668,59.4692753957561,35.9901417681386,8,5,9,7,30.2827801543765,-152.517219845624
"21918",21918,"OneMonthBefore_Revised+IJC+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Week2_allold_Absolute",48.8728882797168,44.3235416199427,60.3738490335265,44.3443835314053,9,5,9,7,38.5253406433981,-144.274659356602
"21920",21920,"OneMonthBefore_Revised+IJC+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute",46.1238254769922,33.1931473790317,59.1348591594552,35.0514503677765,8,5,9,7,71.5140942760939,-111.285905723906
"21950",21950,"OneMonthBefore_Revised+IJC+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta",46.1573997868449,33.4561353565601,59.3523109085281,34.971954198798,8,5,9,7,71.1112025578611,-111.688797442139
"21957",21957,"OneMonthBefore_Revised+IJC+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute",47.3156877661009,47.2068214474941,57.6933250039035,47.6179544767201,9,3,10,6,57.2117468067898,-125.58825319321
"21958",21958,"OneMonthBefore_Revised+IJC+NumPopularTweets_Week1_allold_Absolute+NumPopularTweets_Week2_allold_Absolute",49.5806945267101,44.0609526156975,61.1439077068225,44.1002035002792,9,5,9,7,30.031665679479,-152.768334320521
"21959",21959,"OneMonthBefore_Revised+IJC+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Week1_allold_Absolute+NumPopularTweets_Week2_allold_Absolute",48.9380663163894,49.4144082991228,59.1730845640375,50.0107644886547,8,3,9,6,37.7432042033275,-145.056795796672
"21972",21972,"OneMonthBefore_Revised+IJC+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",46.1585249362609,46.5166238319666,55.6371401578685,46.5380867390896,7,4,10,7,71.0977007648697,-111.70229923513
"21976",21976,"OneMonthBefore_Revised+IJC+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta",49.3240854907445,52.5922556049817,59.7411347243911,52.8336352606303,7,3,9,7,33.1109741110665,-149.689025888934
"21980",21980,"OneMonthBefore_Revised+IJC+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta+NumPopularTweets_Week2_opening_AbsoluteDelta",46.2026120917137,42.9950037919732,58.1213724409814,44.3351254786588,8,5,9,8,70.5686548994356,-112.231345100564
"21987",21987,"OneMonthBefore_Revised+IJC+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",43.7964543016831,34.1906788689139,57.1144068217924,34.2038157386226,8,5,10,7,99.4425483798032,-83.3574516201968
"22000",22000,"OneMonthBefore_Revised+IJC+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute",47.7644421988456,38.5788121236372,60.4418301415925,41.0300436263312,7,3,9,6,51.8266936138532,-130.973306386147
"22007",22007,"OneMonthBefore_Revised+IJC+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",39.7708085988156,28.5021632889415,48.5601419251956,28.7162348169974,7,4,9,7,147.750296814213,-35.0497031857868
"22014",22014,"OneMonthBefore_Revised+IJC+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Month1_opening_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta+NumPopularTweets_Week2_opening_AbsoluteDelta",41.5998019985171,33.0347927361516,51.7356319457358,33.6422025253039,8,4,9,6,125.802376017795,-56.9976239822052
"22017",22017,"OneMonthBefore_Revised+IJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",46.7970888220669,29.1306126173795,57.7525171406318,29.1593026876098,7,4,9,7,63.4349341351978,-119.365065864802
"22019",22019,"OneMonthBefore_Revised+IJC+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta",47.3846908153871,37.205644767779,60.3607735685925,40.173226545296,7,3,9,6,56.3837102153544,-126.416289784646
"22028",22028,"OneMonthBefore_Revised+IJC+NumTweets_Month1_opening_Absolute+NumPopularTweets_Month1_opening_Absolute",48.6126942195071,47.1737112950544,59.4082998831765,47.4309558741786,9,5,9,7,41.6476693659147,-141.152330634085
"22039",22039,"OneMonthBefore_Revised+IJC+NumTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta",48.4023395689799,45.5499027800381,59.2335406647252,45.6855887997885,9,5,9,7,44.1719251722409,-138.628074827759
"22054",22054,"OneMonthBefore_Revised+IJC+NumTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta",48.256990747138,46.1332488159667,58.9687607435015,46.3315091133816,9,5,9,7,45.9161110343442,-136.883888965656
"22064",22064,"OneMonthBefore_Revised+IJC+NumTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute",49.0368148284453,46.1669108209514,59.3993734467039,46.5863703509059,9,4,9,7,36.5582220586559,-146.241777941344
"22079",22079,"OneMonthBefore_Revised+IJC+NumTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta",48.8456966947164,46.9061367377109,59.908969105133,47.072644486782,10,5,10,7,38.8516396634028,-143.948360336597
"22080",22080,"OneMonthBefore_Revised+IJC+NumTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta",49.426294989855,53.2009005508626,60.3776574283567,53.2064967574621,9,5,10,7,31.8844601217398,-150.91553987826
"22094",22094,"OneMonthBefore_Revised+IJC+NumTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta",48.9157667582826,46.5636061319051,59.704942701614,46.945888958773,9,5,9,7,38.010798900609,-144.789201099391
"22128",22128,"OneMonthBefore_Revised+IJC+NumTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute",48.7123953023255,45.4395238243142,58.8945906327508,45.7697148687563,9,4,9,7,40.451256372094,-142.348743627906
"22140",22140,"OneMonthBefore_Revised+IJC+NumTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",47.8922130921462,46.5033533980521,59.1386343993481,47.455488146117,10,6,10,7,50.2934428942462,-132.506557105754
"22142",22142,"OneMonthBefore_Revised+IJC+NumTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta+NumPopularTweets_Week2_allold_AbsoluteDelta",49.6781743003233,38.2544061452481,59.6934817049551,38.3170298172617,8,5,9,7,28.8619083961202,-153.93809160388
"22148",22148,"OneMonthBefore_Revised+IJC+NumTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta+NumPopularTweets_Week2_opening_AbsoluteDelta",46.7524018004566,41.1202819853609,60.30388207903,42.6507189247508,9,7,9,8,63.9711783945205,-118.82882160548
"22158",22158,"OneMonthBefore_Revised+IJC+NumTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumTweets_Week2_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta",47.5841619680017,43.6048666802884,58.5145576332546,43.6417381040701,9,6,9,7,53.9900563839799,-128.80994361602
"22168",22168,"OneMonthBefore_Revised+IJC+NumTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute",47.7604372796546,34.5148824096717,59.9752873738092,35.3015840690932,9,4,10,7,51.8747526441443,-130.925247355856
"22187",22187,"OneMonthBefore_Revised+IJC+NumTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta",48.2875869053416,42.7027621886537,60.4548237473876,42.7276930214581,9,6,10,7,45.548957135901,-137.251042864099
"22189",22189,"OneMonthBefore_Revised+IJC+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute",47.9197714836511,46.0210194109103,58.2920426555848,46.3775585114523,9,3,10,6,49.9627421961862,-132.837257803814
"22199",22199,"OneMonthBefore_Revised+IJC+NumTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",46.2051517566713,47.5544311832409,55.9141763402133,47.7994764429802,8,5,11,8,70.5381789199439,-112.261821080056
"22203",22203,"OneMonthBefore_Revised+IJC+NumTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta",47.5229678415095,48.0026223212446,57.6724252667009,48.2545447386217,6,4,9,8,54.7243859018857,-128.075614098114
"22217",22217,"OneMonthBefore_Revised+IJC+NumTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Month1_all_AbsoluteDelta+NumTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",39.2877549010507,32.7351220202086,48.0029014979779,33.3665347461509,8,5,10,7,153.546941187391,-29.2530588126088
"22221",22221,"OneMonthBefore_Revised+IJC+NumVerifiedTweets_Month1_all_Absolute",48.2939508220024,46.9171960876759,59.7148740548,47.1894651928215,9,5,9,7,45.4725901359708,-137.327409864029
"22351",22351,"OneMonthBefore_Revised+IJC+NumVerifiedTweets_Week2_all_Absolute",47.9088861920478,43.532997831439,60.3148099049588,43.5372379296179,9,6,9,7,50.0933656954269,-132.706634304573
"22377",22377,"OneMonthBefore_Revised+IJC+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta+NumVerifiedTweets_Week2_opening_AbsoluteDelta",44.8737439313114,32.234203410922,62.2487805498781,32.2799002156431,9,6,9,8,86.5150728242629,-96.2849271757372
"22384",22384,"OneMonthBefore_Revised+IJC+NumVerifiedTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta",46.0650582771415,45.2053918049149,58.5356591567748,45.9169958467222,9,5,9,7,72.2193006743016,-110.580699325698
"22399",22399,"OneMonthBefore_Revised+IJC+NumVerifiedTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute",45.3630675832188,40.5495003728769,58.1272199071301,41.6825400730741,10,6,10,8,80.6431890013744,-102.156810998626
"22401",22401,"OneMonthBefore_Revised+IJC+NumVerifiedTweets_Month1_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute",45.4643682206646,36.2486603334825,61.8136765275202,36.7529742035757,10,7,10,8,79.4275813520246,-103.372418647975
"22403",22403,"OneMonthBefore_Revised+IJC+NumVerifiedTweets_Month1_opening_Absolute+NumVerifiedTweets_Week2_opening_Absolute",48.2158876810797,39.8167458799918,61.4452712558075,40.5009496192125,9,4,9,6,46.4093478270436,-136.390652172956
"22647",22647,"OneMonthBefore_Revised+IJC+NumTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute",40.4139173316775,23.4704732285287,56.0011717114826,23.5137118924683,9,7,9,8,140.032992019871,-42.7670079801295
"22649",22649,"OneMonthBefore_Revised+IJC+NumTweets_Month1_allold_Absolute+NumVerifiedTweets_Month1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute+NumTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute",43.5857453011313,23.2767961484724,64.5177424850858,23.5211995761144,9,6,10,7,101.971056386424,-80.8289436135757
"22700",22700,"OneMonthBefore_Revised+IJC+NumPopularTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_Absolute",49.4506506328755,46.099985829746,60.8789886658412,46.3362331420654,9,5,9,7,31.5921924054938,-151.207807594506
"22822",22822,"OneMonthBefore_Revised+IJC+NumPopularTweets_Week2_opportunity_AbsoluteDelta+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta",42.6671992402404,36.9756994454738,56.2282839860927,37.1103682244905,9,5,9,7,112.993609117115,-69.8063908828854
"22847",22847,"OneMonthBefore_Revised+IJC+NumPopularTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute",42.2760171599848,31.8200703233413,61.1502833722429,32.0333594061725,11,7,11,8,117.687794080182,-65.1122059198182
"22849",22849,"OneMonthBefore_Revised+IJC+NumPopularTweets_Month1_allold_Absolute+NumVerifiedTweets_Month1_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute",46.9541074717788,20.8978681761543,71.523184459717,20.9897912512252,8,5,9,7,61.5507103386544,-121.249289661346
"22878",22878,"OneMonthBefore_Revised+IJC+NumPopularTweets_Week1_all_AbsoluteDelta+NumVerifiedTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumVerifiedTweets_Week2_all_AbsoluteDelta",46.6822070149371,38.1982031966407,60.9397606344662,38.3993658019987,8,5,10,8,64.8135158207542,-117.986484179246
"22888",22888,"OneMonthBefore_Revised+IJC+NumPopularTweets_Week1_all_Absolute+NumVerifiedTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute+NumPopularTweets_Week1_all_AbsoluteDelta+NumVerifiedTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumVerifiedTweets_Week2_all_AbsoluteDelta",45.281330849194,20.8357480426777,63.5074330371929,20.9923792497118,8,5,10,7,81.6240298096718,-101.175970190328
